Package Name,Reviewer Name,Review,Rating
exodusmovement.exodus,Mhd Omh,best wallet ever i hope EXODUS integrated with kaspa i want to store my kas on it,5
exodusmovement.exodus,Rishabh Dev,👌,3
exodusmovement.exodus,wadad tv,A good starting point,5
exodusmovement.exodus,Anna Chaplin,Quite nice for withdrawing,5
exodusmovement.exodus,Ajiboye Fakunle,I am loving it,5
exodusmovement.exodus,Pdot Figgs,Its great,5
exodusmovement.exodus,Gytis Krisiunas,It's really easy and user-friendly.,5
exodusmovement.exodus,Wes Red Oil,Easy and honestly nice. First initial took a minute. But what didn't,5
exodusmovement.exodus,Plamen Naydenov,Really good,5
exodusmovement.exodus,иван март.,Please add custom deposit/withdraw fee for BTC lighting network,3
exodusmovement.exodus,sameh magdy,Perfect app 😍,5
exodusmovement.exodus,Harley Spare,Safe and easy,5
exodusmovement.exodus,Jay Smith,"Mostly reliable, only had to call customer service once",4
exodusmovement.exodus,Egor,"Lagging af on redmi note 8 pro. I mean after a tap it waits something for a couple of second and then transition or whatever goes. The same on initial launch, after which it shows the skeleton and NOTHING happens for a nice amount of time; although all my taps or slides or anything I'm trying to do just after launch (as I used in any other app with a normal loading speed) are queued and goes after that long loading is ended, turns into a mess. Terrible experience.",2
exodusmovement.exodus,Easton LaFay,Works well,4
exodusmovement.exodus,Ralph Hernandez,Very good app thank you,5
exodusmovement.exodus,Roohollah Yeylaghi Ashrafi,By far is Better than any other wallets that I ever used.♥️,5
exodusmovement.exodus,Dutch Marz,its not bad,3
exodusmovement.exodus,Catherine Dockstader,My experience with your app your app is kind of frozen. It froze on me twice. Tried the moon pay that you seem to be attached to. It's not very good either. It won't take my debit visa. It's very unreliable. Very basic experience without instruction. I see some of the YouTube videos on your app. It explains nothing about moon pay. What is that all about?. What is the 12 word pass code? What is that all about? You guys do not make sense. I do not see it on your app either.,1
exodusmovement.exodus,amr emdu,Great,5
exodusmovement.exodus,Duy Phong Ta,"Good App UI but lag, delay, crash... it should be improved",1
exodusmovement.exodus,Shadrick Mbeba,"Another crypto app I would highly recommend for its smooth operation. Quite secure all the way.Has Quite a number of cryptocurrencies on it,I have used it over a year now I still love it.",5
exodusmovement.exodus,Adom Mante,It is a very good app,5
exodusmovement.exodus,Chinedu Marvelous,It helps,5
exodusmovement.exodus,Prince Sinha (1PRINCE1),Needs more features,5
exodusmovement.exodus,David Ruthless,Great app,5
exodusmovement.exodus,ALSIYAMR H,"It's really perfect and nice friendly wallet, what I wonder though if it's safe to hold a lot of crypto in it",5
exodusmovement.exodus,Agajere Ese,This app looks rare It has no option to import wallet using PK and mnemonic phase import is limited to only 12 phase. Pls fix,1
exodusmovement.exodus,Francisco Vizcarra,Fast easy and reliable No wait Time you receive you're bitcoin almost instantly,5
exodusmovement.exodus,Cat Night,If you live in New York don't waste your time this was 10 stars not anymore unfortunately,2
exodusmovement.exodus,Colin,"Been using Exodus for years, since back when they only had a desktop app. It's fast, ad-free, has a beautiful UI, and secure 👍",5
exodusmovement.exodus,Abel Gomez,Perfect,5
exodusmovement.exodus,Ebube Christian,Nice app,5
exodusmovement.exodus,Sasa Lapcevic,So far no complaints. ¯\_(ツ)_/¯,5
exodusmovement.exodus,Abdul Ahad,I UNDERSTAND YOUR METHOD OF FIRST DEPOSIT TO UNLOCK BEYOND TRIAL FEATURES AND DEPOSITED BTC AMOUNT FOR HIGHLIGHTING THE BUTTON FOR PURPOSE BACK UP YOUR WALLET BUT AS YOUR WEBSITE SAYS XMR SUPPORTED WALLET I DIDNT FOUND THAT ! I CONSISTLY NEED TO SEND AND RECIEVE XMR AMD NEED A TRUSTED WALLET,4
exodusmovement.exodus,read more,"Experience with this started very well. But now the app closes itself after about 10 secs every time I use it. Also xmr takes an age to ""sync"" which is even worse now that the app just closes itself. I've tried uninstalling etc makes no difference.",2
exodusmovement.exodus,rice terry803,I really appreciate it on this 🙏 😌,5
exodusmovement.exodus,Dan The man,Blessed 🙏,5
exodusmovement.exodus,Jacob Huffine,Popr user experience. App laggs and barely function. Makes it a pain to deal with.,1
exodusmovement.exodus,John Fernandez,Laggy and unusable uninstalled,1
exodusmovement.exodus,Isiekpen Osasumwen David,Lovely,5
exodusmovement.exodus,Joni abayan,Why there is no sell option? I want to encash my currencies to my bank account.,2
exodusmovement.exodus,Vytaras Simenas,"Cant even use app, does not react to tapping on anything. Terrible.",1
exodusmovement.exodus,Mandy Westhoff,"I really like the wallet, I've been using it for years. Edit: unusable, gets stuck on start screen. How to get my stuff out of here",1
exodusmovement.exodus,Writwika Das,Functionality has been flawless. Charts could be a bit more interactive like the coinbase marketplace. I'd love to see a full in app dex. I'd really like some skin options too. The current theme is very attractive.highlly recommend to all thank you,5
exodusmovement.exodus,Dan Visone,This wallet is up to date with an evolving financial tool.,5
exodusmovement.exodus,GLX-Chief144,If you want to wait 3 weeks for your money use this wallet👍👍👍👍,1
exodusmovement.exodus,Lisen Chois,This app is not helpful i can't even create wallet it is slow to operate pls well this issue,1
exodusmovement.exodus,Conor Tuohy,"Great app and all, but I can't sell crypto in New Zealand? Why?",4
exodusmovement.exodus,Juli Sharma,When anybody sent me crypto in blockcyper it's confirmed but didn't come in exodus wallet it's a bad glitch pls fix this,2
exodusmovement.exodus,Tommy K,Everything seemed good until today i logged in on a new phone after using my key words and it now says i have zero assets?!?! I have had well over 100k of tokens on this site since 2021. I am asking for help now via emails before i pay $45 for a phone call to discuss and find my tokens with Exodus reps,3
exodusmovement.exodus,S Grant,Used it Once,1
exodusmovement.exodus,Scott Beaty,I got a new phone and I can't remember what my 12 passwords are. I don't have an IPhone and I can't use the qr code off my old phone because it completely shut down. Is there any other way to access my account?,3
exodusmovement.exodus,Emil Zakirov,"updated from a year old version to the latest one, it's slower and lags constantly, would be better of you just haven't updated ot for a year",2
exodusmovement.exodus,Osarumwense Destiny,Always good 😊,5
exodusmovement.exodus,Joe B,Would like more tokens,4
exodusmovement.exodus,Arie,"Worst I've EVER used. You have to copy address and paste into an actual wallet, then from there and I can turn my crypto in cash. Why can't i just turn it into cash on the app itself and send it directly to an external bank account? Lame, will never use again.",1
exodusmovement.exodus,StarScreamKid TM,Outstanding,5
exodusmovement.exodus,Stanford Nwaogu,Nice,5
exodusmovement.exodus,Jace Sanchez,Very easy to use. Would recommend.,4
exodusmovement.exodus,Washington Owuor,One of the best and easiest to use wallet. However it gets slow sometimes.,5
exodusmovement.exodus,Dine K,"I love the app I love the design an easy to use app. Only thing that is missing is staking on more coins. Are we expected to see staking on coins like BNB, HBAR and some others?",5
exodusmovement.exodus,Masud Rana,Best,5
exodusmovement.exodus,Jan Niezbędny,"In general it's a great wallet for BTC, altcoins & staking. But there is one nasty bug - in case of Binance Smart Chain transactions you have to wait even few hours (sic) to get your crypto available in the app balance, although the transaction itself got 50+ confirms within 2 minutes. In such cases even ""refresh Blockchain"" function doesn't do the right job and the assets are not visible at all in the portfolio :/",4
exodusmovement.exodus,Osaze Ogiamien,It's ok but kinda slow,5
exodusmovement.exodus,Jose Aviles,You should add Verge (XVG) as a supported coin and have a wallet.,3
exodusmovement.exodus,Rick “Slick” G,"Functionality has been flawless. Charts could be a bit more interactive like the coinbase marketplace. I'd love to see a full in app dex. 😉 I'd really like some skin options too. The current theme is very attractive. But, maybe needs an update or some flexibility on the user end. Silly maybe. But, why not?",5
exodusmovement.exodus,syed manik,I love this app 👍,5
exodusmovement.exodus,Chronik Beats,"Great app, very intuitive and secure",5
exodusmovement.exodus,Vignesh Pandian,Lovely,5
exodusmovement.exodus,alex alex,Great!,5
exodusmovement.exodus,--,"I don't recommend Exodus to anyone. These are greedy robbers, they charged me a commission of 11% for the conversion and 12% for the transfer to another wallet. 23% commission! Just imagine! They take money for nothing, and on YouTube they post their false videos where they tell how great it is to exchange cryptocurrencies with them! For a huge commission! They delete comments about the commission under their videos because they are ashamed!",1
exodusmovement.exodus,Christopher Bingham,So far so good and I love the color of the app. It's nice and simple. Sleek and professional. I love it. Look forward to future use of the app and I wanted to ask if there is a debit card or no?,5
exodusmovement.exodus,Sanjay Kohli,Great experience,5
exodusmovement.exodus,Gary Buchanan,not happy will not download on any of my devices tells me will install soon been 48 hours,1
exodusmovement.exodus,No 1,Great,5
exodusmovement.exodus,َِمباشر Qarqash,تطبيق سهل وسريع,5
exodusmovement.exodus,Daemian Bridges,Easy to use and track.,5
exodusmovement.exodus,Jacian Arlo,Monero direct purchase would be better.,4
exodusmovement.exodus,Jeremy Beeson,Great app,5
exodusmovement.exodus,frank cunsolo,Easy fast and user friendly,5
exodusmovement.exodus,Zach Morgan (Muscle Hamster),Great app. Easy to work! Love it,5
exodusmovement.exodus,Emmanuel Peter,Great app Add a like passlock,4
exodusmovement.exodus,Nurudeen Muhammad,Help me connect to my Google account,5
exodusmovement.exodus,Malakai,Love 💘 the wallet...,3
exodusmovement.exodus,GABRIEL EBRIMONI,Exodus is a nice wallet.try and download it now,4
exodusmovement.exodus,Thomas,"I does what I need it to do, a little slow loading.",4
exodusmovement.exodus,Sergios Hotza,Very good app,5
exodusmovement.exodus,Rose Mary,Good to say,5
exodusmovement.exodus,Yolanda Guerra,It's ok,4
exodusmovement.exodus,Vivien Sadeghi,This app has many good features. There are sometimes problems but Customer service is willing to discuss with you.,3
exodusmovement.exodus,Rehan K Afsal,"Free to use , very nice",5
exodusmovement.exodus,Your Gay,🐒,5
exodusmovement.exodus,Life is a joke,So far it's a really good app from what I've done with it Not really big fees or anything like that I like the fact that I'm in control of my own funds,5
exodusmovement.exodus,Roke Beedell (RokeJulianLockhart),"Totally non-native appearance, ridiculously slow GUI, and no non-decentralized synchronisation option.",2
exodusmovement.exodus,Clifford Williams,Nice replacement for liberty Jaxs,5
exodusmovement.exodus,Brian Murray,Friendly,5
exodusmovement.exodus,IdS /,When you plan to add Harmony One (native chain) with staking option?,4
exodusmovement.exodus,Nolen Rasberry,Perfect crypto wallet for everyday use. Really nice UI and they've really implemented some cool futures lately I will continue to use exodus and tell my anyone to do the same!,5
exodusmovement.exodus,Edward A. Hernandez Medina,Everything you need to keep your crypto coin and one wallet,5
exodusmovement.exodus,whight heart,"Great wallet, but not support iraq",4
exodusmovement.exodus,Stephanie Reeves,I love the app so far but the gift card area is unavailable it's saids update your Google chrome in I did that in its still not working please help me I'm sending Bitcoin soon so I hope it works out right,4
exodusmovement.exodus,Simon Tureck,"Still waiting for total for all portfolios. I would have thought that after two years and many updates, you would have gotten around to give an easy view of a grand total of all portfolios like in the desktop app. Another issue is that the crypto staked goes missing after every other update, on ADA, SOL and ATOM. Currently only the staking active can be seen on ATOM.",3
exodusmovement.exodus,Noypikryp2,New user! But since it will participate in giving airdrops. I will rate it 5star 😎..,4
exodusmovement.exodus,AJTECH,Op,5
exodusmovement.exodus,Jackson Armstrong (KryptoKingJack),"The app is doing exactly what it is supposed to. I just needed to restart my device and it's functioning properly now. Support was a huge help! Thank you, Volt A.",5
exodusmovement.exodus,Raquel Panganiban,For now it's good,1
exodusmovement.exodus,Anson Mathew,Exodus is Awesome 😎,5
exodusmovement.exodus,Thomas Petrusi,Very good to use.,5
exodusmovement.exodus,Bero Bero,Easy & efficient,5
exodusmovement.exodus,Mask Love,I love it,5
exodusmovement.exodus,ehsan_27_00,🤌🏻,5
exodusmovement.exodus,Denis Shpitalnyi,"Great app, but it lags so much to the point of being unusable. I have a Xiami Mi 11 and this is the only app the is constantly lagging while using.",2
exodusmovement.exodus,Muhammad Farkhan Atoillah,Well experience user interface,5
exodusmovement.exodus,michael lopez,"I've had no issues when using Exodus, while it's not A cold storage wallet, it's still A great alternative to keeping your crypto on an exchange.",5
